iteration,avg_loss
1120,1.748390829563141
1130,1.7872518181800843
1140,1.7703782320022583
1150,1.7384601950645446
1160,1.7015045523643493
1170,1.706682801246643
1180,1.7492396235466003
1190,1.7369103193283082
1200,1.775753903388977
1210,1.699170219898224
1220,1.721994686126709
1230,1.7372869968414306
1240,1.697313094139099
1250,1.6718401312828064
1260,1.7282156586647033
1270,1.7622559547424317
1280,1.7879031896591187
1290,1.7261593818664551
1300,1.6651926159858703
1310,1.632626724243164
1320,1.7316859364509583
1330,1.7012267708778381
1340,1.746891403198242
1350,1.6550342559814453
1360,1.6618451356887818
1370,1.6520824790000916
1380,1.6712650656700134
1390,1.6220424175262451
1400,1.607619285583496
1410,1.634909749031067
1420,1.6320573091506958
1430,1.6459091901779175
1440,1.7023744583129883
1450,1.5758492469787597
1460,1.5556756258010864
1470,1.5940982937812804
1480,1.611268973350525
1490,1.606418991088867
1500,1.6890051722526551
1510,1.6633006453514099
1520,1.5349524378776551
1530,1.5626697182655334
1540,1.5888320446014403
1550,1.5412290334701537
1560,1.5331188917160035
1570,1.5957880020141602
1580,1.5588462829589844
1590,1.603009033203125
1600,1.6151805639266967
1610,1.5832948207855224
1620,1.7597956776618957
1630,1.5529913306236267
1640,1.517715322971344
1650,1.5663320302963257
1660,1.45959312915802
1670,1.5414353013038635
1680,1.4815202593803405
1690,1.6005809903144836
1700,1.4892646431922913
1710,1.4767744541168213
1720,1.5361668109893798
1730,1.509099507331848
1740,1.5798977971076966
1750,1.4593820691108703
1760,1.4939073085784913
1770,1.4425673365592957
1780,1.4457346558570863
1790,1.458842384815216
1800,1.5037211418151855
1810,1.4827624082565307
1820,1.4685337901115418
1830,1.5437131643295288
1840,1.4769155383110046
1850,1.4430044889450073
1860,1.5121217489242553
1870,1.5350417613983154
1880,1.489927351474762
1890,1.5550424933433533
1900,1.484655213356018
1910,1.4408761143684388
1920,1.53976970911026
1930,1.44969961643219
1940,1.4884365320205688
1950,1.376864218711853
1960,1.367354393005371
1970,1.5383112192153932
1980,1.4644183397293091
1990,1.5558255434036254
2000,1.5149888038635253
2010,1.4525837302207947
2020,1.4582982063293457
2030,1.4760464072227477
2040,1.3509543061256408
2050,1.5361042141914367
2060,1.3977439880371094
2070,1.4721429228782654
2080,1.3929386854171752
2090,1.4221359729766845
2100,1.468125832080841
2110,1.3857316374778748
2120,1.4724705576896668
2130,1.373452401161194
2140,1.4252020359039306
2150,1.4879049420356751
2160,1.4705626249313355
2170,1.2992790818214417
2180,1.4133978605270385
2190,1.411587154865265
2200,1.378997266292572
2210,1.3427193641662598
2220,1.360748565196991
2230,1.3236625432968139
2240,1.3168352961540222
2250,1.4115044593811035
2260,1.412392258644104
2270,1.3285831451416015
2280,1.5359784007072448
2290,1.385751438140869
2300,1.363693153858185
2310,1.3700136542320251
2320,1.3898808240890503
2330,1.2868188858032226
2340,1.3931116104125976
2350,1.3096025586128235
2360,1.314404296875
2370,1.4562526226043702
2380,1.4746789336204529
2390,1.2858157992362975
2400,1.4350338935852052
2410,1.2608867764472962
2420,1.2908828258514404
2430,1.3578681588172912
2440,1.282218587398529
2450,1.540158212184906
2460,1.3840346574783324
2470,1.2430317521095275
2480,1.4346300840377808
2490,1.2872036695480347
2500,1.3865716457366943
2510,1.2244884490966796
2520,1.5607932090759278
2530,1.3313335299491882
2540,1.2497692108154297
2550,1.251200783252716
2560,1.211005699634552
2570,1.3398037552833557
2580,1.346726369857788
2590,1.2844707369804382
2600,1.3248737573623657
2610,1.2038864970207215
2620,1.239452028274536
2630,1.1986718893051147
2640,1.311535859107971
2650,1.4358342170715332
2660,1.2535102725028993
2670,1.2264692783355713
2680,1.3083459854125976
2690,1.229045069217682
2700,1.3721868634223937
2710,1.242756175994873
2720,1.203157365322113
2730,1.19716055393219
2740,1.2388137817382812
2750,1.3646180033683777
2760,1.2456794381141663
2770,1.2694664239883422
2780,1.3512995958328247
2790,1.2427813410758972
2800,1.2662627220153808
2810,1.184707510471344
2820,1.191866898536682
2830,1.3291797161102294
2840,1.3766631364822388
2850,1.2117807149887085
2860,1.1794431865215302
2870,1.1226602256298066
2880,1.1627299666404725
2890,1.2048361122608184
2900,1.1865482449531555
2910,1.201942253112793
2920,1.106207674741745
2930,1.060186541080475
2940,1.042840015888214
2950,1.0873986780643463
2960,1.011280220746994
2970,1.0066227316856384
2980,1.0457110226154327
2990,1.2453067362308503
3010,1.1641002026471226
3020,1.2596470534801483
3030,1.1841511011123658
3040,1.113394296169281
3050,1.293223387002945
3060,1.202318251132965
3070,1.3056630790233612
3080,1.23678160905838
3090,1.140462476015091
3100,1.1426016449928285
3110,1.1904748916625976
3120,1.18922199010849
3130,1.2148865044116974
3140,1.1605792820453644
3150,1.1389111161231995
3160,1.1902125000953674
3170,1.0452299177646638
3180,1.133486795425415
3190,1.222992718219757
3200,1.1381135284900665
3210,1.1998205661773682
3220,1.1595882892608642
3230,1.1485246002674103
3240,1.1170854687690734
3250,1.0753201067447662
3260,1.193347406387329
3270,1.0707141220569611
3280,1.0126035690307618
3290,1.2183687210083007
3300,1.129635888338089
3310,1.0367587327957153
3320,1.0534952402114868
3330,1.0640587568283082
3340,1.1628123283386231
3350,1.1420340359210968
3360,1.0754600882530212
3370,1.171980518102646
3380,1.0907549381256103
3390,0.9644462108612061
3400,1.1468643486499785
3410,1.1210097193717956
3420,0.989146226644516
3430,1.0629148423671722
3440,1.2662777423858642
3450,1.138507068157196
3460,1.073198038339615
3470,1.1163846671581268
3480,1.0687797367572784
3490,0.9719620227813721
3500,0.9483198285102844
3510,1.039416891336441
3520,1.0768805265426635
3530,0.9961103916168212
3540,1.0531711399555206
3550,1.0718640625476836
3560,0.9979790508747101
3570,0.926483690738678
3580,1.0737432777881621
3590,1.2718043327331543
3600,0.9716074585914611
3610,0.9648092567920685
3620,1.184138023853302
3630,1.0851023316383361
3640,1.0104379057884216
3650,1.07661674618721
3660,0.9171739339828491
3670,1.0018243968486786
3680,0.9335379004478455
3690,1.024283754825592
3700,1.128700816631317
3710,1.0859871625900268
3720,1.2448841512203217
3730,0.9859662652015686
3740,1.1159089863300324
3750,0.9322325527668
3760,1.009603363275528
3770,0.9344983100891113
3780,0.9124575018882751
3790,0.968895697593689
3800,1.0335121273994445
3810,0.9535173833370209
3820,0.9933306157588959
3830,0.9467855632305145
3840,1.0283676564693451
3850,0.9132307052612305
3860,0.9912872433662414
3870,1.0062936842441559
3880,0.955079299211502
3890,0.9730477750301361
3900,0.9203508198261261
3910,0.8475870072841645
3920,1.0655047953128816
3930,0.8973448932170868
3940,0.8142420172691345
3950,0.8866571247577667
3960,0.9095584869384765
3970,1.0502150893211364
3980,0.937950199842453
3990,0.8650892913341522
4000,1.029041874408722
4010,1.0048273086547852
4020,0.943256390094757
4030,0.8447637736797333
4040,1.2387689650058746
4050,0.8881522238254547
4060,0.9209314584732056
4070,0.8964659571647644
4080,0.9342191994190217
4090,0.8372959494590759
4100,1.013828945159912
4110,0.9146787047386169
4120,0.8018156886100769
4130,0.8670572817325592
4140,0.8766445636749267
4150,0.8321302592754364
4160,0.9494953572750091
4170,0.8968320846557617
4180,0.8675731360912323
4190,0.8930379271507263
4200,0.9482200384140015
4210,0.8675481379032135
4220,0.8156542122364044
4230,1.052801913022995
4240,0.8169970691204071
4250,0.8216991066932678
4260,0.889599734544754
4270,0.8971754610538483
4280,0.9379395723342896
4290,0.8746421813964844
4300,0.9016601145267487
4310,0.8552901566028595
4320,0.926363205909729
4330,1.010342001914978
4340,1.0278076350688934
4350,0.8623339831829071
4360,0.8081040203571319
4370,0.8165046989917755
4380,0.9897879958152771
4390,0.7309239447116852
4400,0.7899263083934784
4410,0.9046325147151947
4420,0.8171784579753876
4430,0.7878275454044342
4440,0.8340694069862366
4450,0.8318940103054047
4460,0.7429962515830993
4470,0.845623129606247
4480,0.7828360974788666
4490,0.7385889053344726
4500,0.8342165648937225
4510,0.9878593325614929
4520,0.6905145287513733
4530,0.8026672720909118
4540,0.7662722051143647
4550,0.8144358634948731
4560,0.7142252683639526
4570,0.9043991982936859
4580,0.8589798927307128
4590,0.8360813558101654
4600,0.7659573078155517
4610,0.8134305357933045
4620,1.0137039124965668
4630,0.790122926235199
4640,0.8019806921482087
4650,0.8359620869159698
4660,0.6384407073259354
4670,0.7344882905483245
4680,0.749363899230957
4690,0.6983575820922852
4700,0.6449392735958099
4710,0.6861270725727081
4720,0.7073296427726745
4730,0.6862018525600433
4740,0.8050761640071868
4750,0.7219586372375488
4760,0.7072115123271943
4770,0.8064937591552734
4780,0.7144275903701782
4790,0.5893385648727417
4800,0.7840093314647675
4810,0.7460083842277527
4820,0.7105615854263305
4830,0.7404363274574279
4840,0.814945375919342
4850,0.6386379718780517
4860,0.8246937155723572
4870,0.9223702669143676
4880,0.9149404644966126
4890,0.9993543982505798
4900,0.8109513044357299
4910,0.69530890583992
4920,0.8670914649963379
4930,0.8387621402740478
4940,0.8810509026050568
4950,0.6744647204875946
4960,0.6625348091125488
4970,0.8104445219039917
4980,0.7340433955192566
4990,0.8865558803081512
5000,0.7487040102481842
5010,0.7594021737575531
5020,0.677339231967926
5030,0.6748357892036438
5040,0.60348359644413
5050,0.8920130789279938
5060,0.755542665719986
5070,0.8609712362289429
5080,0.7932605862617492
5090,0.6083503067493439
5100,0.7024117887020112
5110,0.5949903905391694
5120,0.6187557280063629
5130,0.6479450166225433
5140,0.6981072872877121
5150,0.7046599239110947
5160,0.7190967470407486
5170,0.620689308643341
5180,0.6378928303718567
5190,0.7264843642711639
5200,0.6329038918018342
5210,0.53912393450737
5220,0.5723003655672073
5230,0.6338576972484589
5240,0.5935249507427216
5250,0.7487737029790879
5260,0.7030485600233078
5270,0.6175511181354523
5280,0.8461748659610748
5290,0.7095889091491699
5300,0.7202875792980195
5310,0.6769072890281678
5320,0.7426468878984451
5330,0.5935338497161865
5340,0.6653925478458405
5350,0.6157338440418243
5360,0.8540568858385086
5370,0.9226357370615006
5380,1.0693595498800277
5390,0.6133267045021057
5400,0.790380671620369
5410,0.5650321841239929
5420,0.6186140716075897
5430,0.6137151926755905
5440,0.5519738137722016
5450,0.8625153928995133
5460,0.7459733247756958
5470,0.5653893798589706
5480,0.7863519757986068
5490,0.628741267323494
5500,0.7620672732591629
5510,0.653044930100441
5520,0.8399796336889267
5530,0.6317504495382309
5540,0.6546963155269623
5550,0.6248586773872375
5560,0.6250253528356552
5570,0.6344676226377487
5580,0.7047713398933411
5590,0.5622273534536362
5600,0.6600568294525146
5610,0.6033574223518372
5620,0.5757458657026291
5630,0.4937803238630295
5640,0.5080942779779434
5650,0.8170326948165894
5660,0.6586207479238511
5670,0.45481140315532687
5680,0.7221620172262192
5690,0.8222188979387284
5700,0.6812441855669021
5710,0.5666356891393661
5720,0.4756583392620087
5730,0.501345518231392
5740,0.4685755968093872
5750,0.6966594994068146
5760,0.5204275071620941
5770,0.6551357328891754
5780,0.7367968142032624
5790,0.46027919352054597
5800,0.47302969694137575
5810,0.43435596227645873
5820,0.6652743220329285
5830,0.6119703322649002
5840,0.4967518985271454
5850,0.42049784362316134
5860,0.5811846107244492
5870,0.5252052217721939
5880,0.49117612540721894
5890,0.6021734327077866
5900,0.4621941715478897
5910,0.4811424493789673
5920,0.4347152501344681
5930,0.3689333200454712
5940,0.38289195895195005
5950,0.41176386922597885
5960,0.35933284610509875
5970,0.4171159118413925
5980,0.3570229962468147
5990,0.7260857671499252
6010,0.599182589487596
6020,0.6102157920598984
6030,0.5369874566793442
6040,0.5882518798112869
6050,0.6619322717189788
6060,0.5658541679382324
6070,0.7380532324314117
6080,0.5969625949859619
6090,0.5088260114192963
6100,0.405321741104126
6110,0.6878811687231063
6120,0.4039939433336258
6130,0.5056560397148132
6140,0.5876633733510971
6150,0.39698574542999265
6160,0.4675039231777191
6170,0.33525656461715697
6180,0.4001738727092743
6190,0.6564786255359649
6200,0.41332319676876067
6210,0.6004998028278351
6220,0.4007463723421097
6230,0.5091396003961564
6240,0.4774804890155792
6250,0.4614920079708099
6260,0.4746511995792389
6270,0.5089292913675308
6280,0.3684693694114685
6290,0.5717781245708465
6300,0.4599270671606064
6310,0.5329341113567352
6320,0.426207035779953
6330,0.4285901427268982
6340,0.6037767499685287
6350,0.549643388390541
6360,0.4048604011535645
6370,0.493233734369278
6380,0.4612509161233902
6390,0.33122207820415495
6400,0.5994794949889183
6410,0.44263789653778074
6420,0.39605107307434084
6430,0.5745680212974549
6440,0.5039942055940628
6450,0.5017703115940094
6460,0.41506047248840333
6470,0.441080379486084
6480,0.43453952968120574
6490,0.3081315219402313
6500,0.29313579201698303
6510,0.43132145553827284
6520,0.5236402988433838
6530,0.32672694623470305
6540,0.32581016719341277
6550,0.507555627822876
6560,0.40448572635650637
6570,0.3165558010339737
6580,0.36281992495059967
6590,0.6603017657995224
6600,0.33266321420669553
6610,0.4235567346215248
6620,0.34783747494220735
6630,0.33658904731273653
6640,0.405575829744339
6650,0.48665137588977814
6660,0.4894195258617401
6670,0.3642934918403625
6680,0.265900094807148
6690,0.6052920609712601
6700,0.49886413663625717
6710,0.37248258739709855
6720,0.6301225274801254
6730,0.3918827474117279
6740,0.5116325795650483
6750,0.28122526705265044
6760,0.32538877576589587
6770,0.28030128628015516
6780,0.2901884958148003
6790,0.3886831194162369
6800,0.5689857825636864
6810,0.5686606034636498
6820,0.3486318826675415
6830,0.3398007810115814
6840,0.5359100967645645
6850,0.43929451406002046
6860,0.4583145648241043
6870,0.4535494536161423
6880,0.32746606022119523
6890,0.4358462572097778
6900,0.3144234001636505
6910,0.2699902027845383
6920,0.49487010687589644
6930,0.34823186993598937
6940,0.3123109772801399
6950,0.3525995463132858
6960,0.3986498400568962
6970,0.5808828413486481
6980,0.3221897125244141
6990,0.3865077555179596
7000,0.33797730058431624
7010,0.523260572552681
7020,0.611071129143238
7030,0.3040098503232002
7040,0.7678830802440644
7050,0.34874931424856187
7060,0.5124684631824493
7070,0.48849846720695494
7080,0.4017660766839981
7090,0.35058824717998505
7100,0.501899603009224
7110,0.32236247360706327
7120,0.2498136967420578
7130,0.3489742442965508
7140,0.32625308334827424
7150,0.2838134318590164
7160,0.5633621931076049
7170,0.33828118443489075
7180,0.36751950085163115
7190,0.3054888978600502
7200,0.42927788347005846
7210,0.3152711227536201
7220,0.21978796273469925
7230,0.4959158569574356
7240,0.3118293330073357
7250,0.3925675764679909
7260,0.3143784165382385
7270,0.3416453942656517
7280,0.3405415013432503
7290,0.4337690964341164
7300,0.37176119834184645
7310,0.39455346763134
7320,0.33872889578342436
7330,0.5092070937156677
7340,0.7678489103913307
7350,0.3233084812760353
7360,0.45276704579591753
7370,0.3645624577999115
7380,0.5638956591486931
7390,0.2741441160440445
7400,0.27896744906902315
7410,0.2717158392071724
7420,0.45377556830644605
7430,0.29552952498197554
7440,0.4511753499507904
7450,0.37284985929727554
7460,0.34071544706821444
7470,0.4534925937652588
7480,0.29117742031812666
7490,0.21164017766714097
7500,0.2867762729525566
7510,0.5368827193975448
7520,0.17686528861522674
7530,0.3333206996321678
7540,0.4132083892822266
7550,0.29093331545591355
7560,0.3129944294691086
7570,0.3362946704030037
7580,0.2706909701228142
7590,0.3398095965385437
7600,0.42154169380664824
7610,0.33720551431179047
7620,0.78654365837574
7630,0.2901719808578491
7640,0.3981321170926094
7650,0.38685175180435183
7660,0.31152801811695097
7670,0.5201512537896633
7680,0.5489424437284469
7690,0.37274873852729795
7700,0.2097013473510742
7710,0.2436688020825386
7720,0.41074355840682986
7730,0.29422218203544614
7740,0.5633971989154816
7750,0.2906849354505539
7760,0.23696275800466537
7770,0.28448576778173446
7780,0.3082751467823982
7790,0.3145484432578087
7800,0.22202119380235671
7810,0.47109751105308534
7820,0.25353186279535295
7830,0.3388974815607071
7840,0.25940225198864936
7850,0.3996660277247429
7860,0.39599216133356097
7870,0.213694279640913
7880,0.5425653547048569
7890,0.5169230073690414
7900,0.3168934978544712
7910,0.3033345676958561
7920,0.5708170011639595
7930,0.35712497904896734
7940,0.40337821990251543
7950,0.22442773580551148
7960,0.2436034560203552
7970,0.5012281522154808
7980,0.3378824397921562
7990,0.5005831405520439
8000,0.2858295351266861
8010,0.388663525134325
8020,0.22162963896989823
8030,0.25811154693365096
8040,0.21385035067796707
8050,0.4020503357052803
8060,0.19659891128540039
8070,0.5829913660883903
8080,0.5428862527012825
8090,0.23085561096668245
8100,0.3857572391629219
8110,0.2136060267686844
8120,0.3039250411093235
8130,0.36275395154953005
8140,0.18372582048177719
8150,0.3164435885846615
8160,0.4142135173082352
8170,0.14298623576760291
8180,0.26571815833449364
8190,0.37331541553139685
8200,0.1722021944820881
8210,0.18088919296860695
8220,0.28829687312245367
8230,0.43167110085487365
8240,0.21760009378194808
8250,0.2747238539159298
8260,0.3422606274485588
8270,0.13897701650857924
8280,0.27460489347577094
8290,0.39297587275505064
8300,0.4432898052036762
8310,0.26656273901462557
8320,0.39052823185920715
8330,0.13262974843382835
8340,0.2555493861436844
8350,0.25576213002204895
8360,0.3611139334738255
8370,0.3584634616971016
8380,0.5386430606245994
8390,0.28422432020306587
8400,0.2147458776831627
8410,0.1364818088710308
8420,0.1511736862361431
8430,0.1824090912938118
8440,0.19462867304682732
8450,0.46455899700522424
8460,0.350438104569912
8470,0.12184090688824653
8480,0.4391031049191952
8490,0.3065712168812752
8500,0.38892616257071494
8510,0.2669098474085331
8520,0.39121651500463483
8530,0.3031322047114372
8540,0.2415980353951454
8550,0.12142648175358772
8560,0.1377374142408371
8570,0.3763482443988323
8580,0.4671959601342678
8590,0.2979367017745972
8600,0.3455651722848415
8610,0.21665368005633354
8620,0.23265036568045616
8630,0.15448133870959282
8640,0.2518755078315735
8650,0.52187854424119
8660,0.43366758748888967
8670,0.18528391122817994
8680,0.3523978188633919
8690,0.3476710207760334
8700,0.3019678995013237
8710,0.3044945888221264
8720,0.21634729132056235
8730,0.33703296780586245
8740,0.2798155374825001
8750,0.4369057074189186
8760,0.25766330361366274
8770,0.32570107728242875
8780,0.21792346611618996
8790,0.17143110036849976
8800,0.24481545090675355
8810,0.13966506868600845
8820,0.2805185467004776
8830,0.46140604093670845
8840,0.2589758336544037
8850,0.19759123921394348
8860,0.27347433716058733
8870,0.33343156054615974
8880,0.36185035705566404
8890,0.3540432259440422
8900,0.3529937922954559
8910,0.26767791211605074
8920,0.11630511283874512
8930,0.09821423813700676
8940,0.14683966636657714
8950,0.09592326357960701
8960,0.09084019437432289
8970,0.13537664711475372
8980,0.09169524908065796
8990,0.6279822945594787
9010,0.3022106804630973
9020,0.22606919184327126
9030,0.30758119374513626
9040,0.1931779108941555
9050,0.3632890522480011
9060,0.44884355664253234
9070,0.3875262953341007
9080,0.30739416256546975
9090,0.12882553413510323
9100,0.27924486845731733
9110,0.2502257198095322
9120,0.1312462404370308
9130,0.2563315361738205
9140,0.3112999461591244
9150,0.22665295079350473
9160,0.16356673166155816
9170,0.15671979859471322
9180,0.3327803336083889
9190,0.3717260852456093
9200,0.30039449110627175
9210,0.2360483482480049
9220,0.20609024912118912
9230,0.25756792463362216
9240,0.16645492836833
9250,0.2461966410279274
9260,0.2597113139927387
9270,0.21666789427399635
9280,0.16439971700310707
9290,0.4419113457202911
9300,0.2115691341459751
9310,0.240820774435997
9320,0.24644603058695794
9330,0.2149127535521984
9340,0.45553004220128057
9350,0.6127719767391682
9360,0.1957233689725399
9370,0.430223798379302
9380,0.3484358094632626
9390,0.14193065762519835
9400,0.3628104358911514
9410,0.37078303620219233
9420,0.16377994790673256
9430,0.3338771045207977
9440,0.4105694845318794
9450,0.3438026413321495
9460,0.23230170756578444
9470,0.5592590488493443
9480,0.34888963848352433
9490,0.2186973698437214
9500,0.09405506178736686
9510,0.1301417637616396
9520,0.21290037035942078
9530,0.08415916487574578
9540,0.15636935457587242
9550,0.2916701525449753
9560,0.1357090286910534
9570,0.08929881826043129
9580,0.20086783394217492
9590,0.4978994525969028
9600,0.09894713796675206
9610,0.3416901096701622
9620,0.08893734812736512
9630,0.11940724551677703
9640,0.25338475331664084
9650,0.33324947878718375
9660,0.24264225997030736
9670,0.15418994650244713
9680,0.11884936168789864
9690,0.3360301375389099
9700,0.29066733047366144
9710,0.33882404789328574
9720,0.4951250649988651
9730,0.3532085850834846
9740,0.44864883795380595
9750,0.34564208760857584
9760,0.19744015783071517
9770,0.23159944340586663
9780,0.2929144360125065
9790,0.23336544185876845
9800,0.29917378574609754
9810,0.4048367142677307
9820,0.3714538998901844
9830,0.18946370258927345
9840,0.35758319199085237
9850,0.3148252531886101
9860,0.2363517664372921
9870,0.2307551957666874
9880,0.19197819009423256
9890,0.31612889021635054
9900,0.27283522859215736
9910,0.1360059879720211
9920,0.2533345617353916
9930,0.1609346155077219
9940,0.1269988339394331
9950,0.10959257110953331
9960,0.13339031785726546
9970,0.3608072891831398
9980,0.2670436903834343
9990,0.16909408159554004
10000,0.32448832467198374
10010,0.31170998737215994
10020,0.15507164895534514
10030,0.1200639195740223
10040,0.8291197136044502
10050,0.19217618256807328
10060,0.3434698097407818
10070,0.16203873604536057
10080,0.22927815541625024
10090,0.18622972518205644
10100,0.3082129068672657
10110,0.18255291432142257
10120,0.1743522234261036
10130,0.27261845842003823
10140,0.1865463625639677
10150,0.2509025543928146
10160,0.5378032959997654
10170,0.1917540341615677
10180,0.19883136078715324
10190,0.23752403855323792
10200,0.4339729011058807
10210,0.2530977938324213
10220,0.13801053650677203
10230,0.2692671544849873
10240,0.3560200084000826
10250,0.18310088329017163
10260,0.1582768876105547
10270,0.1958118759095669
10280,0.2633876077830791
10290,0.2032623466104269
10300,0.36480859816074374
10310,0.10615996234118938
10320,0.23298199735581876
10330,0.5957847382873297
10340,0.3786468476057053
10350,0.21329410560429096
10360,0.12989814653992654
10370,0.26123352684080603
10380,0.3649696670472622
10390,0.23160909488797188
10400,0.18474045991897584
10410,0.15429938323795794
10420,0.2471083916723728
10430,0.19161373600363732
10440,0.497768672183156
10450,0.08152743503451347
10460,0.34213015660643575
10470,0.1497437622398138
10480,0.29480438120663166
10490,0.11693778112530709
10500,0.16094272062182427
10510,0.35750914327800276
10520,0.06455756165087223
10530,0.2317717991769314
10540,0.21338484697043897
10550,0.2156358141452074
10560,0.3682915482670069
10570,0.23794821202754973
10580,0.2893457982689142
10590,0.2758172698318958
10600,0.2666148357093334
10610,0.29627654887735844
10620,0.41443546637892725
10630,0.3104246757924557
10640,0.19734106957912445
10650,0.28192990086972713
10660,0.0686600986868143
10670,0.389224611222744
10680,0.1545803252607584
10690,0.3389352299273014
10700,0.09619273282587529
10710,0.1159617319703102
10720,0.10787423886358738
10730,0.2245178423821926
10740,0.49808356165885925
10750,0.2586902517825365
10760,0.1006237220019102
10770,0.2232481550425291
10780,0.17172488197684288
10790,0.09751795306801796
10800,0.15109721906483173
10810,0.2539929263293743
10820,0.15251628644764423
10830,0.18591708242893218
10840,0.16023003421723842
10850,0.09614886976778507
10860,0.22956333719193936
10870,0.29029971584677694
10880,0.2661013208329678
10890,0.3702190823853016
10900,0.307810528203845
10910,0.16455354765057564
10920,0.3065347447991371
10930,0.2687153913080692
10940,0.27879946269094946
10950,0.09314816854894162
10960,0.18475012853741646
10970,0.6100187886506319
10980,0.29695832803845407
10990,0.3841060183942318
11000,0.10832729227840901
11010,0.25590512827038764
11020,0.23766580522060393
11030,0.24503469206392764
11040,0.15898690558969975
11050,0.23261766210198404
11060,0.16753245405852796
11070,0.272517217323184
11080,0.32680375650525095
11090,0.14016886986792088
11100,0.20344468131661414
11110,0.14049217477440834
11120,0.16735047921538354
11130,0.2723318744450808
11140,0.07235075756907464
11150,0.3546450205147266
11160,0.2292912233620882
11170,0.07186382487416268
11180,0.15991682559251785
11190,0.25190168954432013
11200,0.08649640642106533
11210,0.18033188991248608
11220,0.23086429350078105
11230,0.15349959805607796
11240,0.07444468475878238
11250,0.4917195584625006
11260,0.3278764270246029
11270,0.12389257885515689
11280,0.21665951535105704
11290,0.16751359328627585
11300,0.27109836004674437
11310,0.24903335496783258
11320,0.4756750620901585
11330,0.11296686604619026
11340,0.3764170318841934
11350,0.23848667331039905
11360,0.22069247327744962
11370,0.5228441212326288
11380,0.4739181142300367
11390,0.2708614580333233
11400,0.25498886331915854
11410,0.2935604114085436
11420,0.23650083728134633
11430,0.14129935950040817
11440,0.12450324408710003
11450,0.35238105393946173
11460,0.3481263183057308
11470,0.06344536691904068
11480,0.2155926924198866
11490,0.18578833267092704
11500,0.38911993950605395
11510,0.12595287784934045
11520,0.2231669593602419
11530,0.25288782455027103
11540,0.25100824758410456
11550,0.22537932284176349
11560,0.12059245891869068
11570,0.27395075038075445
11580,0.29603186920285224
11590,0.12089613899588585
11600,0.3150970287621021
11610,0.12460055090487003
11620,0.14564139246940613
11630,0.1124266516417265
11640,0.28351245298981664
11650,0.5800093621015548
11660,0.34643811285495757
11670,0.14673943147063256
11680,0.23950340412557125
11690,0.23161145634949207
11700,0.27762013524770734
11710,0.07640783712267876
11720,0.1642455358058214
11730,0.23870310708880424
11740,0.12280279509723187
11750,0.2709354605525732
11760,0.15568763054907322
11770,0.3274044495075941
11780,0.30356309823691846
11790,0.20364920534193515
11800,0.19136694371700286
11810,0.06617581732571125
11820,0.1769073151051998
11830,0.23749211840331555
11840,0.15245377235114574
11850,0.15502989925444127
11860,0.22082795798778534
11870,0.1662961844354868
11880,0.15678826160728931
11890,0.2129343818873167
